user,brand,user_Truthful,user_FraudBuyNum,user_BrandPv,user_BrandFav,user_BrandCart,user_BrandBuy,user_CatePv,user_CateFav,user_CateCart,user_CateBuy,user_ReBuyNum,user_ReBuyTimeGap,user_TimesFromPvToBuy,user_TimesFromFavToBuy,user_TimesFromCartToBuy,user_OtherNumFromPvToBuy,user_OtherNumFromFavToBuy,user_OtherNumFromCartToBuy,user_OtherNumFromBuyToBuy,user_OtherTimesFromPvToBuy,user_OtherTimesFromFavToBuy,user_OtherTimesFromCartToBuy,user_OtherTimesFromBuyToBuy,user_BrandPvToBuyTime,user_BrandFavToBuyTime,user_BrandCartToBuyTime,user_CatePvToBuyTime,user_CateFavToBuyTime,user_CateCartToBuyTime,user_BrandViewTime,user_CateViewTime,user_ReBuyBrandViewTime,user_ReBuyCateViewTime
90719,296482,True,0,1,0,0,0,9,0,0,1,0,0,1,0,0,5,0,0,1,8,0,0,1,0,0,0,0,0,0,32.0,168.0,0,0
762921,296482,True,0,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,0,0,8.0,0,0,8.0,8.0,0,0
245186,296482,True,0,3,0,1,1,5,0,1,1,0,0,1,0,1,2,0,0,0,2,0,0,0,39.0,0,6.0,270.0,0,6.0,39.0,270.0,0,0
370249,296482,True,0,1,0,0,0,15,0,0,1,0,0,1,0,0,6,0,0,1,14,0,0,1,0,0,0,0,0,0,25.0,319.0,0,0
1024065,296482,True,0,1,0,0,0,12,0,0,0,0,0,1,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,40.0,427.0,0,0
1017512,296482,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943271,296482,True,0,2,0,0,0,73,0,1,0,0,0,2,0,0,17,0,1,0,71,0,1,0,0,0,0,0,0,0,34.0,2261.0,0,0
431174,296482,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70940,296482,True,0,1,0,0,0,31,0,0,0,0,0,1,0,0,12,0,0,0,30,0,0,0,0,0,0,0,0,0,17.0,510.0,0,0
711690,296482,True,0,1,0,0,0,97,5,1,1,0,0,1,0,0,26,4,1,1,96,5,1,1,0,0,0,0,0,0,17.0,5147.0,0,0
698023,296482,True,0,1,0,0,0,35,0,2,1,0,0,1,0,0,20,0,1,1,34,0,2,1,0,0,0,0,0,0,166.0,1510.0,0,0
810904,296482,True,0,1,0,0,0,19,0,0,1,0,0,1,0,0,5,0,0,1,18,0,0,1,0,0,0,0,0,0,24.0,612.0,0,0
460683,296482,True,0,1,0,0,0,18,0,1,1,0,0,1,0,0,8,0,1,1,17,0,1,1,0,0,0,0,0,0,88.0,705.0,0,0
911583,296482,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,208.0,0,0
541411,296482,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141975,296482,True,0,1,0,0,0,17,0,0,0,0,0,1,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1112.0,0,0
850476,296482,True,0,1,0,0,0,21,0,3,0,0,0,1,0,0,8,0,2,0,20,0,3,0,0,0,0,0,0,0,53.0,1191.0,0,0
1085549,296482,True,0,1,0,0,0,17,0,0,0,0,0,1,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,489.0,0,0
1021266,296482,True,0,2,0,0,0,17,0,1,0,0,0,2,0,0,11,0,1,0,15,0,1,0,0,0,0,0,0,0,240.0,832.0,0,0
710179,296482,True,0,1,0,0,0,47,0,0,1,0,0,1,0,0,13,0,0,1,46,0,0,1,0,0,0,0,0,0,14.0,1196.0,0,0
1122470,296482,True,0,2,0,0,0,117,2,1,1,0,0,2,0,0,20,2,1,1,115,2,1,1,0,0,0,0,0,0,74.0,4791.0,0,0
253919,296482,True,0,2,0,0,0,17,0,0,2,0,0,2,0,0,8,0,0,2,15,0,0,2,0,0,0,0,0,0,125.0,639.0,0,0
331506,423617,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343021,423617,True,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,48890.0,0,48891.0,48890.0,0,48891.0,1.0,1.0,0,0
117683,423617,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795691,423617,True,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589477,423617,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553928,423617,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822061,423617,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982071,423617,True,0,5,0,0,1,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,531.0,0,0,531.0,0,0,67.0,67.0,0,0
820925,423617,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37.0,0,0
519418,423617,True,0,4,0,0,1,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3866.0,0,0,3866.0,0,0,229.0,229.0,0,0
55389,423617,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224826,423617,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975434,423617,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51352,89019,True,0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,87.0,0,0
749096,89019,True,0,1,0,0,0,12,0,0,0,0,0,1,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1138.0,0,0
1054683,89019,True,0,2,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,9.0,9.0,0,0
738576,89019,True,0,5,0,0,0,69,3,1,1,0,0,5,0,0,11,3,1,1,64,3,1,1,0,0,0,0,0,0,456.0,4830.0,0,0
909703,89019,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,0
995257,8909,True,0,1,1,0,0,5,1,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5.0,337.0,0,0
129285,8909,True,0,1,0,0,0,41,0,4,1,0,0,1,0,0,12,0,3,1,40,0,4,1,0,0,0,0,0,0,82.0,1735.0,0,0
1099678,8909,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,11.0,0,0
745569,8909,True,0,1,0,0,0,85,0,0,0,0,0,1,0,0,29,0,0,0,84,0,0,0,0,0,0,0,0,0,29.0,2947.0,0,0
772054,8909,True,0,1,0,0,0,20,1,0,2,0,0,1,0,0,6,1,0,2,19,1,0,2,0,0,0,0,0,0,25.0,846.0,0,0
580624,8909,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021921,8909,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294199,8909,True,0,1,0,0,0,79,3,0,2,0,0,1,0,0,5,2,0,1,78,3,0,2,0,0,0,0,0,0,11.0,2994.0,0,0
746334,8909,True,0,1,0,0,0,17,0,0,1,0,0,1,0,0,6,0,0,1,16,0,0,1,0,0,0,0,0,0,26.0,685.0,0,0
512697,8909,True,0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,56.0,0,0
565469,8909,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,104.0,0,0
1034260,8909,True,0,1,0,0,0,38,0,0,0,0,0,1,0,0,18,0,0,0,37,0,0,0,0,0,0,0,0,0,23.0,1952.0,0,0
194320,8909,True,0,1,0,0,0,14,2,0,0,0,0,1,0,0,11,2,0,0,13,2,0,0,0,0,0,0,0,0,33.0,243.0,0,0
1085549,8909,True,0,2,0,0,0,17,0,0,0,0,0,2,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,10.0,489.0,0,0
988365,8909,True,0,1,0,0,0,10,0,1,0,0,0,1,0,0,7,0,1,0,9,0,1,0,0,0,0,0,0,0,0,579.0,0,0
371044,8909,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1082241,8909,True,0,2,1,0,0,22,2,0,1,0,0,2,1,0,6,1,0,1,20,1,0,1,0,0,0,0,0,0,79.0,807.0,0,0
253220,8909,True,0,1,0,0,0,39,0,0,1,0,0,1,0,0,23,0,0,1,38,0,0,1,0,0,0,0,0,0,41.0,2264.0,0,0
793753,8909,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728057,8909,True,0,1,0,0,0,37,1,5,0,0,0,1,0,0,17,1,5,0,36,1,5,0,0,0,0,0,0,0,0,1397.0,0,0
144429,8909,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,127.0,0,0
863711,8909,True,0,1,0,0,0,33,1,3,1,0,0,1,0,0,9,1,3,1,32,1,3,1,0,0,0,0,0,0,28.0,1756.0,0,0
1068883,8909,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148397,8909,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997154,8909,True,0,1,0,0,0,13,0,1,0,0,0,1,0,0,3,0,1,0,12,0,1,0,0,0,0,0,0,0,209.0,687.0,0,0
710179,8909,True,0,0,0,0,0,47,0,0,1,0,0,0,0,0,14,0,0,1,47,0,0,1,0,0,0,0,0,0,0,1196.0,0,0
253919,8909,True,0,3,0,0,1,17,0,0,2,0,0,3,0,0,8,0,0,0,13,0,0,0,151.0,0,0,503.0,0,0,132.0,503.0,0,0
708982,8909,True,0,1,0,0,0,11,0,0,0,0,0,1,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,9.0,98.0,0,0
525398,8909,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151731,8909,True,0,5,0,0,1,7,0,0,1,0,0,5,0,0,2,0,0,0,2,0,0,0,4070.0,0,0,15817.0,0,0,114.0,124.0,0,0
445310,8909,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371601,8909,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785103,8909,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538741,8909,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355485,8909,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684090,375707,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333190,375707,True,0,5,0,1,0,26,0,1,0,0,0,5,0,1,4,0,0,0,21,0,0,0,0,0,0,0,0,0,70.0,646.0,0,0
702221,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069207,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363319,375707,True,0,14,0,0,0,44,0,4,0,0,0,14,0,0,8,0,3,0,30,0,4,0,0,0,0,0,0,0,153.0,1255.0,0,0
358117,375707,True,0,14,0,0,1,20,0,0,1,0,0,10,0,0,2,0,0,0,3,0,0,0,512228.0,0,0,526521.0,0,0,267.0,556.0,0,0
897568,375707,True,0,1,0,0,0,5,1,0,0,0,0,1,0,0,2,1,0,0,4,1,0,0,0,0,0,0,0,0,13.0,16.0,0,0
737574,375707,True,0,1,0,0,0,24,1,0,0,0,0,1,0,0,14,1,0,0,23,1,0,0,0,0,0,0,0,0,0,518.0,0,0
1132220,375707,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431623,375707,True,0,1,0,0,0,9,0,0,0,0,0,1,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,28.0,0,0
366062,375707,True,0,1,0,0,0,27,0,0,0,0,0,1,0,0,11,0,0,0,26,0,0,0,0,0,0,0,0,0,7.0,943.0,0,0
940737,375707,True,0,1,0,0,0,29,0,4,1,0,0,1,0,0,11,0,3,1,28,0,4,1,0,0,0,0,0,0,27.0,1727.0,0,0
287315,375707,True,0,1,0,1,0,40,0,3,1,0,0,1,0,1,15,0,1,1,39,0,2,1,0,0,0,0,0,0,47.0,988.0,0,0
701018,375707,True,0,1,0,0,0,20,6,0,0,0,0,1,0,0,8,5,0,0,19,6,0,0,0,0,0,0,0,0,0,559.0,0,0
533320,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760753,375707,True,0,6,0,0,1,21,3,0,1,0,0,6,0,0,7,3,0,0,15,3,0,0,59727.0,0,0,59727.0,59710.0,0,284.0,510.0,0,0
972337,375707,True,0,3,0,0,0,16,0,1,0,0,0,3,0,0,9,0,1,0,13,0,1,0,0,0,0,0,0,0,36.0,221.0,0,0
203931,375707,True,0,1,0,0,0,9,0,1,0,0,0,1,0,0,5,0,1,0,8,0,1,0,0,0,0,0,0,0,81.0,333.0,0,0
408188,375707,True,0,1,0,0,0,13,0,0,0,0,0,1,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,28.0,711.0,0,0
706205,375707,True,0,1,0,0,0,18,0,1,0,0,0,1,0,0,12,0,1,0,17,0,1,0,0,0,0,0,0,0,0,513.0,0,0
985678,375707,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39.0,0,0
1086345,375707,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,165.0,182.0,0,0
899568,375707,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,0,0
729299,375707,True,0,1,0,0,0,7,0,0,0,0,0,1,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12.0,0,0
629912,375707,True,0,1,0,0,0,72,0,0,0,0,0,1,0,0,16,0,0,0,71,0,0,0,0,0,0,0,0,0,28.0,1825.0,0,0
207877,375707,True,0,2,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,10.0,0,0
105009,375707,True,0,3,1,0,0,10,1,0,0,0,0,3,1,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,192.0,336.0,0,0
987386,375707,True,0,1,0,0,0,7,0,0,0,0,0,1,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,17.0,62.0,0,0
134259,375707,True,0,1,1,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,21.0,0,0
57095,375707,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,77.0,0,0
388513,375707,True,0,2,0,0,0,14,0,0,0,0,0,2,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,27.0,341.0,0,0
776675,375707,True,0,3,0,0,0,34,0,0,0,0,0,3,0,0,9,0,0,0,31,0,0,0,0,0,0,0,0,0,85.0,1181.0,0,0
554878,375707,True,0,1,0,0,0,40,0,1,0,0,0,1,0,0,13,0,1,0,39,0,1,0,0,0,0,0,0,0,23.0,896.0,0,0
426941,375707,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,131.0,131.0,0,0
825880,375707,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
576308,375707,True,0,1,0,0,0,33,0,3,1,0,0,1,0,0,14,0,3,1,32,0,3,1,0,0,0,0,0,0,8.0,798.0,0,0
746334,375707,True,0,3,0,0,0,17,0,0,1,0,0,3,0,0,6,0,0,1,14,0,0,1,0,0,0,0,0,0,46.0,685.0,0,0
982952,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279737,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608684,375707,True,0,1,0,0,0,7,0,0,0,0,0,1,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
671056,375707,True,0,2,0,0,0,5,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,87.0,281.0,0,0
407007,375707,True,0,7,0,1,0,9,0,1,0,0,0,7,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,145.0,145.0,0,0
452943,375707,True,0,1,0,0,0,9,0,0,0,0,0,1,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,153.0,0,0
808384,375707,True,0,1,0,0,0,34,0,1,0,0,0,1,0,0,13,0,1,0,33,0,1,0,0,0,0,0,0,0,91.0,928.0,0,0
898747,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418591,375707,True,0,3,0,0,0,12,0,0,0,0,0,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,260.0,453.0,0,0
1030113,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746565,375707,True,0,2,1,0,0,14,2,0,0,0,0,2,1,0,4,1,0,0,12,1,0,0,0,0,0,0,0,0,5.0,222.0,0,0
590123,375707,True,0,1,0,0,0,11,0,0,0,0,0,1,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,48.0,305.0,0,0
1126709,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771400,375707,True,0,1,0,0,0,14,0,0,0,0,0,1,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,11.0,178.0,0,0
804093,375707,True,0,1,0,0,0,8,0,0,0,0,0,1,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,177.0,0,0
859268,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677906,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795798,375707,True,0,1,0,0,0,25,2,0,0,0,0,1,0,0,10,2,0,0,24,2,0,0,0,0,0,0,0,0,6.0,699.0,0,0
620995,375707,True,0,1,0,0,0,19,2,1,0,0,0,1,0,0,6,1,1,0,18,2,1,0,0,0,0,0,0,0,0,770.0,0,0
404922,375707,True,0,2,0,0,0,67,0,0,1,0,0,2,0,0,11,0,0,1,65,0,0,1,0,0,0,0,0,0,17.0,1375.0,0,0
1118288,375707,True,0,2,0,0,0,19,0,0,1,0,0,2,0,0,8,0,0,1,17,0,0,1,0,0,0,0,0,0,35.0,968.0,0,0
41378,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904436,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167381,375707,True,0,1,0,0,0,20,0,0,0,0,0,1,0,0,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,897.0,0,0
1058358,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525349,375707,True,0,1,0,0,0,20,0,1,1,0,0,1,0,0,9,0,1,1,19,0,1,1,0,0,0,0,0,0,0,1103.0,0,0
875647,375707,True,0,3,1,0,0,4,1,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39.0,45.0,0,0
788985,375707,True,0,1,0,0,0,23,3,1,1,0,0,1,0,0,14,3,1,1,22,3,1,1,0,0,0,0,0,0,144.0,1236.0,0,0
162144,375707,True,0,2,0,0,0,32,0,1,0,0,0,2,0,0,9,0,1,0,30,0,1,0,0,0,0,0,0,0,45.0,578.0,0,0
900803,375707,True,0,3,0,0,0,26,0,1,0,0,0,3,0,0,10,0,1,0,23,0,1,0,0,0,0,0,0,0,202.0,1435.0,0,0
706064,375707,True,0,2,0,0,0,14,1,0,1,0,0,2,0,0,7,1,0,1,12,1,0,1,0,0,0,0,0,0,120.0,428.0,0,0
92521,375707,True,0,1,0,0,0,6,0,0,0,0,0,1,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,157.0,0,0
341286,375707,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747016,375707,True,0,1,0,0,0,12,0,1,0,0,0,1,0,0,6,0,1,0,11,0,1,0,0,0,0,0,0,0,18.0,452.0,0,0
253592,375707,True,0,1,0,0,0,4,1,0,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,33.0,0,0
228586,375707,True,0,2,0,0,0,12,0,0,0,0,0,2,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,26.0,508.0,0,0
590729,375707,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351703,375707,True,0,1,0,0,0,9,0,0,1,0,0,1,0,0,2,0,0,1,8,0,0,1,0,0,0,0,0,0,0,164.0,0,0
598140,375707,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837971,375707,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
761785,375707,True,0,3,1,0,0,10,1,0,0,0,0,3,1,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,18.0,286.0,0,0
87262,375707,True,0,1,0,0,0,76,1,0,1,0,0,1,0,0,25,1,0,1,75,1,0,1,0,0,0,0,0,0,52.0,3288.0,0,0
465221,375707,True,0,1,0,0,0,346,0,1,3,0,0,1,0,0,40,0,1,3,345,0,1,3,0,0,0,0,0,0,13.0,11391.0,0,0
256270,375707,True,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,0,0
131364,375707,True,0,1,0,0,0,11,1,0,0,0,0,1,0,0,3,1,0,0,10,1,0,0,0,0,0,0,0,0,0,305.0,0,0
165494,375707,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22.0,0,0
792078,375707,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23.0,0,0
1037071,121633,True,0,5,0,0,0,30,1,0,0,0,0,5,0,0,12,1,0,0,25,1,0,0,0,0,0,0,0,0,90.0,549.0,0,0
519893,121633,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
608450,121633,True,0,2,0,0,0,133,1,0,1,0,0,2,0,0,24,1,0,1,131,1,0,1,0,0,0,0,0,0,22.0,3665.0,0,0
940451,121633,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337858,121633,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,233.0,0,0
490510,121633,True,0,7,0,0,0,21,0,0,0,0,0,7,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,695.0,1143.0,0,0
150701,121633,True,0,1,0,0,0,6,0,0,0,0,0,1,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,11.0,260.0,0,0
382094,121633,True,0,11,0,0,0,16,0,0,0,0,0,11,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,328.0,365.0,0,0
481196,121633,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82255,121633,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35.0,0,0
1136231,121633,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1121148,121633,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134323,121633,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436624,121633,True,0,1,0,0,0,15,0,2,0,0,0,1,0,0,9,0,2,0,14,0,2,0,0,0,0,0,0,0,33.0,389.0,0,0
255976,121633,True,0,3,0,0,0,5,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,42.0,42.0,0,0
518476,121633,True,0,3,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30.0,49.0,0,0
883259,121633,True,0,4,0,0,0,8,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,97.0,154.0,0,0
46589,121633,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857737,121633,True,0,6,0,1,0,10,0,1,0,0,0,6,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,120.0,130.0,0,0
63242,121633,True,0,4,0,0,0,13,0,0,0,0,0,4,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,304.0,531.0,0,0
733702,121633,True,0,1,0,0,0,8,1,0,0,0,0,1,0,0,3,1,0,0,7,1,0,0,0,0,0,0,0,0,11.0,258.0,0,0
