user,time,brand
344435,1493429823,175221
713350,1493445193,147875
96628,1493437327,88573
785179,1493477512,76463
444969,1493443630,343886
1030298,1493439941,459762
912079,1493471723,459762
196870,1493402542,459762
1037113,1493477085,459762
31827,1493464476,455167
718935,1493458342,455167
551290,1493419846,455167
92718,1493475153,455167
480582,1493397626,455167
1131359,1493477233,250078
577511,1493424044,203877
901950,1493461433,147875
901950,1493463428,147875
1078116,1493422531,275876
210433,1493445628,275876
510176,1493463975,275876
724410,1493445469,124889
798192,1493479703,439318
532201,1493476447,301640
803065,1493440868,250078
1249,1493426567,250078
376487,1493440931,86309
366439,1493461098,86309
708306,1494572304,197756
1030881,1494565940,338629
513459,1494584631,199067
513459,1494584582,199067
296284,1494529651,83963
362780,1494588215,343886
605317,1494595656,83963
36236,1494550612,83963
62588,1494599266,459762
468751,1494571207,459762
189195,1494567878,250078
1048501,1494567598,295300
1119225,1494586289,146952
891775,1494580768,60483
59658,1494577341,455167
558763,1494555760,76463
269659,1494566360,141963
976364,1494555627,175221
916739,1494580326,160980
873824,1494591997,76463
204798,1494596096,337365
361343,1494559376,133429
397942,1493472135,14191
574374,1493442773,69567
195494,1493439217,69567
1031387,1493467933,89356
403090,1493438421,76463
102470,1493442892,254879
363362,1493453413,337365
402682,1493475416,250078
402682,1493467806,250078
1037528,1493453225,86309
531019,1493445745,459762
281438,1493440885,140230
415501,1493462445,428770
115083,1493460530,301640
1122205,1493433017,105858
661162,1493466341,171181
1100430,1493463381,116804
136348,1494603348,2601
100632,1494573370,197848
482097,1494523761,250078
668040,1494547236,133429
872231,1494594386,173014
72337,1494601208,147875
1065597,1494554332,86309
395461,1494599366,86309
239608,1494585672,147866
863843,1494561948,301640
465726,1494601225,301640
152725,1494574943,86309
505201,1494585003,86309
243843,1494562760,146952
473803,1494521829,146952
425581,1494577617,146952
979044,1494568201,146952
284977,1494576277,146952
284977,1494575503,146952
1011797,1494576256,146952
235235,1494567177,146952
1040571,1494554046,439318
57075,1494552448,439318
918201,1494598442,439318
341127,1494565739,439318
40990,1494519338,439318
56127,1494547562,439318
773866,1494595068,439318
285196,1494555178,439318
900795,1494587692,439318
174161,1494561865,439318
174161,1494561887,439318
418240,1494568491,259818
1040571,1494545279,250070
301276,1494593055,76463
647894,1494559650,147875
681047,1494570794,147875
803336,1494583441,69567
803336,1494583392,69567
695209,1494601990,455167
247643,1494572953,76463
743577,1494561119,175221
83831,1494593261,428770
100458,1493429592,199067
100458,1493429621,199067
817784,1493434528,175221
732023,1493473790,89356
274,1493449495,133429
640738,1493448074,105858
640738,1493448289,105858
640738,1493448182,105858
640738,1493448255,105858
1060159,1493479083,105858
1060159,1493479026,105858
94811,1493480621,105858
96628,1493437002,105858
794668,1493436526,199067
451404,1493478130,351914
292802,1493480391,351914
912815,1493451272,76463
408973,1493452114,69567
139675,1493454149,69567
504401,1493445223,250078
863089,1493461050,391086
357502,1493432326,404717
974379,1493469482,404717
66948,1493429858,404717
203420,1493444004,404717
1001207,1493424701,404717
1136787,1493478122,160224
886168,1493467570,439318
886168,1493467589,439318
975840,1493427623,439318
1091618,1493470137,439318
241189,1493430947,76463
690111,1493429342,255686
461987,1493452651,250078
59007,1493448102,250078
1012351,1493396107,133429
813467,1493451691,199067
971393,1493447745,455167
694191,1493457864,439318
318855,1493477310,439318
21858,1493458105,439318
943853,1493451396,439318
943853,1493451453,439318
428631,1493480456,439318
741059,1493429195,328331
569157,1493431564,83963
818150,1493428751,224482
236774,1493440305,224482
259027,1493861258,221488
850781,1493829730,76463
983520,1493880513,76463
1012772,1493856951,76463
379082,1493907676,197848
635752,1493828036,59698
45722,1493891449,250070
297586,1493860329,250070
256427,1493874945,250070
181992,1493882735,250070
81435,1493876086,250078
720510,1493885538,250078
321702,1493880158,89356
364322,1493877043,455167
280376,1493899742,69567
531681,1493893461,143141
858504,1493893838,250078
649519,1493860695,250078
1087814,1493904916,147875
55646,1493912770,455167
672373,1493867692,455167
672373,1493867630,455167
308503,1493869541,250078
394343,1493908526,439318
381468,1493869395,439318
441408,1493902521,439318
1112177,1493884030,439318
1013399,1493890822,439318
130397,1493881015,439318
537803,1493869720,439318
628678,1493868870,439318
237112,1493841706,439318
801037,1493874539,76463
560129,1493452477,343886
522039,1493428959,76463
914284,1493455730,67416
449411,1493461352,283202
608945,1493439027,250070
464063,1493443008,89356
543879,1493479486,89356
507823,1493455290,89356
679592,1493440415,22427
746884,1493450901,86309
633310,1493450528,76463
1108607,1493444268,380571
1019500,1493478834,21578
731040,1493456030,250078
974987,1493427771,199067
728827,1493438834,250078
270129,1493417253,250078
492060,1493442826,250078
492060,1493442854,250078
963736,1493444137,76463
115083,1493460530,76463
763713,1493444207,404717
208196,1493466177,190719
1069579,1493449668,89356
970691,1493478673,147875
1100430,1493463381,48006
900417,1493431807,83281
449411,1493450105,189675
562168,1493456445,189675
540875,1493440673,76463
20913,1492944851,133429
94848,1492933122,343886
94848,1492933194,343886
146274,1492957059,175221
297190,1492960742,439318
297190,1492960689,439318
550295,1492941841,86309
550295,1492944645,86309
457961,1492941343,60483
221111,1492938194,439318
715379,1492914668,439318
1135189,1492954483,439318
148424,1492940369,439318
148424,1492920027,439318
543454,1492908283,439318
1054666,1492945286,439318
695728,1492944982,439318
403750,1492924141,439318
695728,1492944935,439318
516022,1492949343,439318
711088,1492942792,439318
1141378,1492909848,78649
132568,1492924566,22395
505820,1492943665,275876
701386,1492927492,147875
799883,1492909382,22395
856667,1492925295,135086
565423,1492950617,301640
725374,1492944834,250070
141920,1492943111,250078
899956,1492934864,89356
53900,1492944561,455167
168748,1492950702,177390
436068,1492959780,67416
798711,1492936565,67416
246982,1492877467,404717
67343,1492962173,86309
389177,1494672129,336776
1517,1494661269,336776
252382,1494650684,357017
490600,1494688044,357017
352171,1493545201,133429
816435,1493484503,133429
537216,1493533539,133429
96182,1493523409,133429
247260,1493525357,133429
630184,1493532225,250070
1110860,1493543452,301640
532201,1493520361,301640
811318,1493559089,199067
280089,1493515014,199067
670739,1493540051,199067
616967,1493557777,199067
591804,1493488219,199067
834042,1493562413,199067
556820,1493526218,199067
796068,1492847792,76463
512249,1492819784,78649
143106,1492821332,78649
245863,1492863964,78649
963446,1492828792,250078
519589,1492817330,89356
149277,1492874321,89356
522609,1492870265,21271
998387,1492842054,14538
875435,1492837403,199067
1131664,1492851017,199067
739537,1492844033,147875
865405,1492824395,147875
91971,1492847463,133429
143328,1492845847,133429
143328,1492845751,133429
1008995,1492833077,14191
679592,1492873856,22427
963446,1492828792,250078
711554,1492864484,459762
985802,1492869736,459762
88438,1492854604,459762
1064233,1492864867,459762
1097534,1492873885,459762
321419,1492851926,459762
540104,1492865274,459762
84523,1492873788,459762
1085425,1492873084,459762
746786,1492866964,459762
325516,1492872068,459762
84452,1492863112,76463
942333,1492832284,224482
143106,1492838256,224482
954552,1492843014,224482
50696,1492876022,89356
1111987,1492827750,139097
187126,1492825669,139097
147595,1492838656,161835
741350,1494660311,76463
515239,1494672495,76463
371686,1494682664,338629
898629,1494679931,147875
531649,1494655236,257229
981218,1494662963,89356
25890,1494679903,89356
637876,1494685002,89356
453982,1494635939,89356
232413,1494687489,76463
294543,1494679912,76463
211848,1494653109,76463
813515,1494680028,76463
72337,1494672583,147875
400238,1494660772,254879
637671,1494687488,83281
602392,1494652030,76463
126698,1494671468,255686
567156,1494657436,69567
137130,1494041352,126481
218160,1494018585,203877
1018663,1494068643,203877
744921,1494069791,250078
168504,1494085363,250078
524759,1494036422,250078
66109,1494049676,250078
394844,1494052191,250078
234971,1494083781,60483
623421,1494065384,76463
871206,1492998186,175221
893008,1493001137,250078
974588,1493029453,459762
483121,1493017024,459762
990710,1493020966,459762
863709,1493015365,250078
283942,1493020178,250078
455786,1492994701,175221
304390,1493020076,69567
91448,1493047212,69567
1068603,1493036535,69567
738660,1492984226,404717
216152,1493036642,404717
331467,1493042376,404717
681840,1493046296,404717
785523,1493040565,147875
709142,1492995791,22395
258827,1493007730,396851
516158,1493037866,455167
1055144,1493030675,455167
381370,1493033109,455167
580944,1493027066,455167
100,1493002362,455167
132261,1493001609,199067
125262,1493041991,199067
4194,1493006225,199067
35411,1493018207,199067
395003,1493043444,199067
357811,1492992119,199067
554854,1492968247,199067
852511,1493016986,199067
238808,1493003842,199067
172180,1493006066,199067
233587,1493048362,301640
186763,1493042143,83963
852315,1493010630,76463
1006909,1493041432,69567
317395,1493046731,98630
449810,1493047305,380571
517581,1493035093,459762
1108614,1493003392,459762
541723,1493041303,459762
861194,1493020303,459762
762418,1493045533,459762
218169,1493048088,459762
138165,1493048176,459762
444237,1493046233,459762
444237,1493046198,459762
838287,1493046881,459762
317050,1492963977,459762
981521,1493026683,459762
915958,1492996063,459762
561466,1493026485,459762
424358,1492969848,459762
986670,1493026205,459762
826056,1493038872,459762
1138040,1492998612,459762
516535,1492964107,459762
345307,1493037229,459762
1038378,1493034085,459762
572955,1492998612,459762
463130,1493035837,459762
684916,1493027059,459762
178184,1493029448,459762
1107116,1493041183,459762
1072567,1493030148,459762
398108,1492987116,455167
32097,1493037310,147875
614283,1493027192,250078
614283,1493027313,250078
560179,1493017963,250078
392765,1493035487,250078
240371,1492968441,459404
240371,1492968315,459404
577298,1494685269,160224
610332,1494653961,69567
204117,1494685838,380571
677189,1494665080,301640
204117,1494685838,380571
121068,1494632749,76463
235660,1494645783,164874
7669,1494606131,250078
7669,1494605825,250078
549238,1494665550,86309
549238,1494665197,86309
231818,1493512917,250078
127366,1493554349,250078
628440,1493545298,76463
788908,1493565358,455167
558288,1493564131,455167
409557,1493531436,149970
167417,1493521932,139097
152444,1493735459,351914
654778,1493709976,351914
68048,1493724028,351914
635744,1493731072,351914
270320,1493709561,351914
418970,1493655702,22395
418970,1493655584,22395
747052,1493680149,147875
464062,1493697166,455167
299934,1493668365,455167
208860,1493730907,391086
195286,1493718400,391086
412614,1493724529,337365
825019,1493684298,133429
533436,1493729748,124889
1080099,1493723094,98630
1080099,1493723336,98630
34488,1493728301,250070
932811,1493699982,250070
448263,1493733021,250070
226726,1493671860,254879
136543,1493665745,86309
297588,1493725195,83963
852315,1493657565,76463
779282,1493687362,337365
615311,1493701555,255686
772966,1493686584,139097
59381,1493710692,149002
772216,1493734870,275876
653451,1493719004,275876
1086738,1493725947,275876
528869,1493703339,439318
272305,1493702627,439318
944809,1493722887,439318
992467,1493698990,439318
712192,1493697828,439318
172973,1493701982,439318
897256,1493694178,439318
1032337,1493699353,439318
1008125,1493714177,439318
701853,1493712074,439318
122311,1493701945,439318
153807,1493734346,199067
605463,1493703431,199067
308991,1493705846,199067
308991,1493705625,199067
164226,1493694734,189675
326932,1493734031,189675
719303,1493667025,189675
95098,1493700564,189675
414146,1493716753,301640
970724,1493686303,301640
272919,1493708043,279510
365881,1493726551,76463
1114655,1493690911,343886
453673,1493336598,88573
176002,1493375186,83281
968224,1493357663,105858
327179,1493368244,105858
629987,1493386506,105858
166548,1493387942,105858
1131408,1493356369,105858
929531,1493342411,105858
929531,1493341714,105858
380775,1493349411,105858
418623,1493373731,283202
522079,1493310851,283202
522079,1493310870,283202
820673,1493319509,404717
548720,1493370841,404717
459483,1493343489,404717
459483,1493343379,404717
763254,1493378944,404717
802392,1493355884,404717
872025,1493309775,250078
140339,1493350215,22395
699160,1493370766,21578
1069138,1493385696,78649
678790,1493343418,439318
759310,1493369619,439318
1020595,1493358418,133429
584648,1493360629,133429
190665,1493375837,353027
989719,1493388658,197848
365838,1493393818,161835
1038432,1493384517,86309
792084,1493360552,301640
723032,1493347008,175221
99268,1493391022,199067
362827,1493349655,199067
139132,1493383673,199067
1011712,1493349692,199067
102013,1493341355,199067
929166,1493370208,199067
473945,1493375391,199067
695222,1493309026,199067
568234,1493357790,189675
820521,1493376227,189675
218317,1493383129,189675
671617,1493742238,404717
1050198,1493795645,76463
183010,1493804563,254879
1066115,1493741627,301640
751030,1493801567,78649
319844,1493796296,78649
36331,1493815644,67416
568374,1493826691,250078
392139,1493826899,76463
1056317,1493826299,147875
361579,1493811270,199067
773853,1493824657,199067
384626,1493780548,199067
385537,1493773349,199067
988008,1493799919,199067
988008,1493799813,199067
1039242,1493791277,199067
448591,1493783290,199067
453295,1493800638,199067
1041173,1493824525,199067
401194,1493813634,199067
401194,1493813583,199067
372701,1493800399,199067
116258,1493782621,254879
570392,1493744563,254879
800649,1493787052,21271
259982,1493777474,336776
381820,1493764113,336776
205603,1493774083,83281
674204,1493787810,83281
812071,1493809537,76463
674094,1493780567,89356
567854,1493771529,175221
579603,1493820644,404717
694852,1493784763,404717
717227,1493819696,203877
1037240,1493822297,147875
983034,1493807094,250078
183010,1493804563,254879
317769,1493779282,459762
219639,1493785729,343886
442927,1493791137,373216
1040038,1493819817,250078
947387,1493816390,250078
644067,1493772951,83963
370345,1493826312,22395
642107,1493794069,301640
667670,1493785743,78649
771467,1493815865,336776
1055973,1493781176,336776
105201,1493362563,301640
868867,1493363621,147875
793438,1493376764,69567
1069418,1493369281,110205
794669,1493364965,89356
1064585,1493347375,69567
638229,1493320608,69567
1110564,1493391899,69567
746033,1493371435,69567
568401,1493357509,177390
199490,1493392443,133429
591701,1493367650,199067
591701,1493367639,199067
963902,1493379265,199067
470994,1493388932,40573
259229,1493368716,22427
866915,1493391911,275876
1127057,1493311659,275876
94317,1493349819,275876
212401,1493350238,275876
212401,1493350123,275876
169795,1493343743,275876
620869,1493354827,86309
39565,1493362937,250078
776338,1493353128,428770
7852,1493393537,428770
1088038,1493349043,428770
819546,1493363268,428770
1090650,1493357550,428770
435462,1493366029,301640
1003057,1493371332,250078
852315,1493356462,76463
404533,1493373393,250078
620869,1493354751,83963
875486,1493341236,201798
153807,1493352541,201798
621392,1493367977,67416
461128,1493388432,86309
600636,1492838050,459762
102904,1492804430,147365
181948,1492863143,201798
155806,1492828228,337365
914117,1492831273,199067
429125,1492812930,199067
424410,1492837792,199067
652688,1492833744,199067
469417,1492817923,199067
1092692,1492837560,199067
605357,1492814268,199067
178520,1492846156,199067
630844,1492842074,199067
589504,1492852590,199067
603382,1492817515,199067
603382,1492817504,199067
248816,1492803894,199067
350426,1492873400,199067
105731,1492854776,199067
352662,1492868329,199067
275046,1492863203,199067
1052834,1492800912,199067
932545,1492813715,404717
933576,1492860127,404717
1071890,1492843888,404717
625438,1492846608,404717
1022192,1492858641,108552
258364,1492871624,78649
258364,1492871594,78649
371003,1492850985,459762
371003,1492850948,459762
699374,1492842745,459762
232047,1492826268,250078
905076,1492866461,250078
850116,1492875019,200302
930639,1492845457,455167
979007,1492835452,455167
102904,1492804675,319025
864237,1492829178,343886
119699,1492858554,69567
370505,1492822531,189675
370505,1492822477,189675
583066,1492865076,189675
407208,1492817599,189675
1022192,1492821309,189675
325196,1492865159,189675
446442,1492870019,189675
514455,1492834345,135086
246914,1492828170,199067
444476,1492841145,147875
1122971,1493169530,76463
324245,1493203452,459762
411285,1493197600,343886
14367,1493211479,336776
1058736,1493136156,336776
1013416,1493187328,336776
98022,1493207026,338629
230651,1493193818,76463
745647,1493204912,76463
471181,1493165338,76463
1138565,1493177418,76463
63598,1493255550,455167
189977,1493297028,336776
531262,1493272297,86309
438031,1493284268,199067
849216,1493248258,199067
21447,1493285952,199067
759001,1493242856,199067
558049,1493299493,199067
188578,1493233856,199067
333963,1493280556,199067
210161,1493290594,199067
231650,1493279772,199067
231650,1493279737,199067
500871,1493286430,199067
210976,1493294857,14538
663772,1493250119,78649
493460,1493258475,78649
493460,1493224108,78649
305259,1493263904,78649
990292,1493271667,76463
1123063,1493300526,76463
880815,1493297559,76463
422966,1493270912,404717
1066325,1493301011,404717
203541,1493308243,404717
395564,1493263056,404717
352220,1493303330,404717
401540,1493269113,404717
172936,1493278972,404717
170842,1493299203,404717
619221,1493257123,404717
925846,1493294753,404717
931693,1493259859,404717
1044434,1493293642,391086
671900,1493297237,391086
410646,1493266472,343886
67266,1493286336,190719
750699,1493294601,250078
531954,1493223868,89356
328563,1493304549,89356
565633,1493251783,89356
409278,1493263722,89356
327179,1493277493,351914
327179,1493277509,351914
327179,1493277458,351914
237987,1493300550,351914
237987,1493300681,351914
209845,1493298692,459762
800702,1493277347,373216
916738,1493252498,254879
644307,1493284485,254879
1020090,1493263460,21271
516973,1493253352,279510
410646,1493266472,343886
1102352,1493210149,135086
119525,1493179325,21578
887710,1493193945,250078
954113,1493174759,250078
954113,1493174874,250078
234613,1493195455,250078
841662,1493140731,250078
469323,1493188108,250078
728613,1493172259,69567
885440,1493201070,69567
1109802,1493137136,69567
148091,1493209214,455167
411285,1493197600,353186
152595,1493204462,92771
993011,1493220633,189675
531954,1493199622,343886
426107,1493195528,76463
291382,1493187044,404717
215790,1493206791,404717
124237,1493216591,404717
495436,1493158992,404717
857057,1493139182,428770
690111,1493188868,255686
745647,1493204912,301640
376718,1493141139,250070
563524,1493161434,338629
225908,1493222267,250078
342063,1493186889,404717
809152,1493270413,279510
410646,1493266472,380284
506028,1493225229,336776
368625,1493265625,336776
410646,1493266472,343886
488180,1493285611,86309
164891,1493296103,78649
715266,1493269315,428770
409278,1493263421,78649
454721,1493264041,76463
354574,1493269524,250078
767243,1493279336,250078
709536,1493257571,86309
179458,1493267879,439318
42494,1493266321,439318
368625,1493265384,439318
368625,1493265340,439318
137430,1493306165,439318
137430,1493305943,439318
1064585,1493291065,133429
9322,1493252228,67416
717874,1493271305,22395
63632,1493246903,301640
507223,1493262241,301640
855271,1493273516,301640
533000,1493291876,363857
709536,1493257994,250070
969281,1493273668,250070
587059,1493300677,69567
192195,1493261104,98630
1044762,1493297171,98630
791627,1493287074,295300
411285,1493197600,343886
702881,1493182666,144428
1020596,1493172996,250078
283347,1493182145,147875
332016,1493137023,199067
316731,1493201951,254879
359082,1493209310,254879
377270,1493191975,21271
225908,1493222267,250078
139936,1493176777,133429
973956,1493183902,133429
555824,1493192485,133429
52253,1493214201,133429
167215,1493188366,275876
132829,1493195121,275876
843476,1493199145,275876
488794,1493174459,459762
257754,1493161777,459762
934285,1493200085,459762
1132641,1493212331,459762
973300,1493188485,459762
255880,1493178522,459762
400686,1493172701,459762
370011,1493190458,459762
1112429,1493139634,459762
1112429,1493139643,459762
1038378,1493180232,459762
70680,1493222030,459762
671467,1493160797,459762
597484,1493207326,459762
895789,1493206203,343886
16974,1493197599,455167
730507,1493216447,455167
914331,1494161804,279510
58783,1494095105,279510
611645,1494087284,250078
286817,1494140782,22395
939637,1494096352,250078
956811,1494156005,250078
594634,1494147111,250078
988385,1494137408,28958
800658,1494134373,76463
196870,1494105751,250078
939211,1494127046,250078
795082,1494143704,250078
602254,1494148794,22395
605615,1494137592,147875
396845,1494168241,21578
185174,1494160345,69568
592049,1494116020,357017
517156,1494163818,60483
1133080,1494127627,22434
528389,1494140492,439318
235813,1494139329,439318
785687,1494167994,83281
715351,1494138218,76463
548010,1494093022,380571
22347,1494139430,455167
22347,1494139356,455167
1122161,1494158846,455167
349616,1494148069,455167
249825,1494165058,455167
707685,1494135272,455167
785687,1494167247,455167
1171,1494119320,175221
7150,1494137402,199067
327893,1494161296,199067
1015998,1494168831,199067
584845,1494139461,199067
101174,1494142981,199067
275774,1494142709,199067
430230,1494123677,199067
573956,1494158410,199067
764447,1494101764,199067
556765,1494149896,199067
132500,1494110822,199067
199667,1494140976,199067
21371,1494128834,199067
1022714,1494124747,199067
736530,1494140186,199067
537227,1494125275,199067
982146,1494165345,147875
982146,1494165241,147875
590809,1494150555,147875
199667,1494141005,336776
422455,1494167134,336776
422455,1494167145,336776
568419,1494158143,42862
467892,1494108209,139097
1024780,1494155142,78649
609381,1493127763,67416
863064,1493088753,250078
429887,1493050952,250078
212886,1493127770,250078
234665,1493134202,250078
22307,1493117141,250078
773910,1493123863,250078
79777,1493049725,337365
81952,1493106445,337365
947104,1493130191,455167
72337,1493121577,147875
315391,1493081158,76463
82933,1493084092,79247
335061,1493129284,143141
55214,1493104080,98630
524829,1493098526,250078
529214,1493072407,250078
208368,1493094254,250078
331551,1493056163,250078
440601,1493131651,250078
740473,1493080724,250078
769012,1493078598,250078
1136188,1493128873,343886
331551,1493056163,250078
175889,1493094822,98618
962973,1494135966,203877
795367,1494135985,42862
222882,1494131573,320958
1054299,1494121530,301640
675453,1494150366,76463
377224,1494119217,86309
1024404,1494135255,175221
10172,1494168258,250078
10172,1494168169,250078
939709,1494125989,254879
472650,1494130634,254879
584648,1494088402,254879
21053,1494129127,254879
629089,1494163490,254879
142965,1494149058,396851
510782,1494158952,133429
984714,1494136133,133429
510782,1494158952,133429
499671,1494171401,133429
868178,1494156801,133429
634872,1494127828,133429
774989,1494142990,459762
72849,1494126412,143168
1014367,1494118353,301640
890984,1494153627,86309
434337,1494126900,126481
249825,1494087148,126481
746994,1494151490,189675
35051,1494122295,224482
922499,1494172261,224482
210581,1494159612,224482
571578,1493092158,250078
102943,1493050158,250078
68681,1493101652,29540
169631,1493128956,455167
282260,1493132824,455167
344384,1493128083,455167
766678,1493097454,60483
521709,1493092127,336776
281351,1493083915,76463
563105,1493129458,250070
550579,1493080525,199067
243037,1493093869,199067
254437,1493127791,343886
447865,1493132049,404717
254437,1493127791,404717
548720,1493117506,404717
998676,1493056351,404717
390873,1493123352,175221
1058449,1494100952,250078
361320,1494167341,250078
514352,1494135445,86309
530960,1494105741,404717
652978,1494140822,351914
788673,1494142242,351914
464900,1494087545,351914
228100,1494166362,455167
643568,1494125214,295300
1058449,1494100952,250078
953046,1494143944,250078
741399,1494152655,250078
316443,1494153176,250078
196870,1494105751,250078
717294,1494147885,83281
190483,1494169299,83281
288798,1494160556,454671
437017,1494158893,147365
402360,1494160296,255686
1085302,1494132975,337365
1085302,1494133602,337365
249825,1494087148,135086
459835,1494167748,135086
632989,1494153096,301640
257522,1494139137,404717
1044041,1494123472,404717
530960,1494105741,404717
1081231,1494153731,404717
530960,1494104708,404717
666056,1494128939,404717
192409,1494122904,404717
829548,1494168706,197848
578095,1494123755,197848
1010328,1494149381,259818
306305,1494118471,78649
798862,1494136080,78649
666056,1494131002,78649
882407,1494149413,89356
817455,1494137428,89356
680917,1494161268,89356
684555,1494139679,89356
554260,1494125064,21271
1058726,1494152534,76463
115700,1494122043,175221
741151,1493174594,86309
986142,1493217050,86309
1105894,1493186573,86309
274746,1493201407,86309
312033,1493192799,459762
312033,1493192812,459762
140785,1493172134,428847
1065504,1493170912,396851
284162,1493163785,396851
872832,1493180756,250078
411285,1493197600,171181
1050273,1493201815,147875
218351,1493203341,343886
128117,1493141301,343886
107884,1493160682,343886
107884,1493160741,343886
691962,1493148678,343886
236909,1493201270,459762
915464,1493176612,76463
915464,1493176524,76463
411285,1493197600,343886
411285,1493197600,343886
208525,1494219800,89356
211936,1494252341,76463
455495,1494218008,76463
916420,1494239955,76463
1086234,1494196816,76463
674301,1494241977,76463
72842,1494251874,76463
559246,1494222939,250078
966738,1494254285,250078
393332,1494217633,250078
860153,1494205458,250078
602058,1494231545,250078
1084948,1494234781,98630
474934,1494226030,146952
1066008,1494237575,146952
738117,1494257196,146952
610380,1494257206,336776
167538,1494234069,336776
766833,1494178084,336776
640580,1494232125,336776
96763,1494254147,147875
454333,1494204403,343886
700923,1494255214,250070
430763,1494226501,250078
430763,1494226487,250078
430763,1494226476,250078
255761,1494215481,279510
654242,1494227822,147875
447130,1494219088,336776
447130,1494219251,336776
823041,1494219679,336776
946236,1494220642,336776
338430,1494225012,336776
406509,1494216869,175221
970682,1494215062,131098
933318,1494199314,131098
119169,1494233760,78649
565626,1494337010,148919
982765,1494337450,28958
357768,1494259324,28958
106205,1494307683,76463
106205,1494307776,76463
1090012,1494310068,343886
974412,1494271605,343886
563643,1494315031,275876
45461,1494302582,275876
777799,1494316537,391086
356627,1494305804,69567
486456,1494316377,254879
910704,1494293060,254879
419343,1494298114,42862
223350,1494341564,200302
910667,1494309536,200302
878823,1494315118,439318
413036,1494299735,439318
861409,1494321678,439318
283482,1494333246,439318
190947,1494345116,439318
185923,1494341521,439318
59582,1494287211,439318
1085324,1494337992,439318
1090093,1494304389,439318
485408,1494272445,439318
218239,1494340529,336776
455004,1494290863,250078
179694,1494325971,391086
351771,1494295038,391086
561734,1494331572,283202
456313,1494219907,279510
1095437,1494206557,351914
317627,1494211822,351914
327179,1494222347,351914
802763,1494216150,351914
723363,1494234710,89356
259345,1494253968,135086
418921,1494217972,21578
576192,1494256183,338629
960418,1494215861,255698
514223,1494237946,147875
69859,1494217106,86309
553256,1494248948,86309
297855,1494238151,190719
297855,1494238091,190719
550973,1494227395,69567
129011,1494220777,69567
1141534,1494244339,250078
1003309,1494245259,250078
823621,1494219168,83963
459763,1494224658,373336
823878,1494208788,439318
276512,1494220255,127716
129011,1494220777,69567
327179,1494222347,83281
742451,1494210809,343886
30726,1494217855,454671
419105,1493131362,301640
572285,1493061595,250078
437534,1493073564,199067
40784,1493080618,199067
338616,1493124962,199067
946449,1493102731,199067
898362,1493083096,199067
908773,1493086783,199067
646591,1493135348,199067
949953,1493111808,224482
949953,1493111858,224482
903129,1493087252,224482
315198,1493094400,224482
59584,1493083361,76463
783683,1493127467,76463
1092522,1493127223,76463
254437,1493127791,404717
195494,1493129147,69567
195494,1493128905,69567
865448,1493102049,69567
169631,1493128957,69567
283942,1493075454,250078
745089,1494230156,258525
860777,1494210773,136484
342889,1494218004,76463
573716,1494174750,69567
33411,1494221009,69567
826927,1494227915,69567
43955,1494209424,69567
144663,1494202734,105858
144663,1494202702,105858
542631,1494252470,105858
542631,1494254005,105858
450278,1494233829,105858
383776,1494212608,105858
465953,1494211229,105858
845954,1494254138,105858
543002,1494176233,146952
624515,1494246497,175221
98280,1494205290,391086
232112,1494211050,391086
742839,1494195473,254879
91605,1494238635,459762
165519,1494177196,398098
415103,1494242032,357017
182999,1494219802,199067
182999,1494219958,199067
456946,1494217984,199067
419365,1494257944,199067
125667,1494203548,199067
125667,1494203457,199067
150177,1494250911,199067
844022,1494218631,199067
1061973,1494173348,199067
496394,1494246484,199067
511536,1494251545,199067
1007819,1494229983,199067
59939,1494201531,199067
1106435,1494209963,199067
22152,1494224490,199067
330001,1494242041,199067
698575,1494226346,199067
364461,1494201886,199067
358355,1494223463,199067
583319,1494220720,189675
748064,1494214235,189675
558718,1494213434,189675
422741,1494194710,189675
809023,1494254410,189675
409895,1494225244,189675
808599,1494206386,149970
59471,1494263036,301640
294323,1494287207,175221
279502,1494316207,89356
279502,1494316328,89356
6900,1494317018,250078
878203,1494300780,250078
271049,1494321208,86309
758054,1494287098,459762
800813,1494321607,439318
234369,1494268831,148093
579504,1494308443,256237
468252,1494337754,139097
785596,1494298495,139097
1137856,1494326021,139097
880250,1494312468,139097
1037928,1494289978,139097
268616,1494335932,353027
985862,1494316131,353027
590641,1494508556,338629
998059,1494472712,89356
939230,1494481401,76463
204015,1494509799,455167
204015,1494510073,455167
1020642,1494491116,455167
294308,1494504862,343886
294308,1494504942,343886
573786,1494495657,336776
211326,1494469533,189675
458504,1494487835,275876
1024358,1494502270,454671
403277,1494512604,69567
540208,1494485492,337365
187759,1494482742,301640
787905,1494484044,250078
756921,1494486771,69567
484859,1494482475,133429
888274,1494473418,133429
363383,1494458966,133429
448989,1494500034,133429
510680,1494470575,67416
283308,1494484541,275876
382943,1494512324,250070
382943,1494438198,250070
382943,1494492743,250070
171637,1494467364,250070
104455,1494459792,250070
104948,1494435854,250070
703596,1494459947,250070
525108,1494484158,250078
893735,1494491611,250078
965830,1494480929,89356
384004,1494464666,391086
432264,1494494659,133429
794221,1494515890,391086
302633,1494468632,250070
298683,1494511375,199067
514490,1494489829,199067
531703,1494259628,89356
836078,1494340602,83281
629376,1494314577,76463
135219,1494318011,301640
112447,1494343150,133429
691255,1494312046,133429
712950,1494325995,133429
252217,1494307395,133429
163250,1494297289,250078
